canonical_id,summary,primary_category,secondary_categories,scope,current_status,included_in_current_total,historical_event_ids,incoming_relationship_ids,outgoing_relationship_ids,affected_targets,current_docs,related_adrs,adr_coverage,adr_warranted,reviewer_notes
DEA-CANON-0582,"Compiler-generated I4init, I4fini, and optional I5entry symbols are external ABI infrastructure independent of source export visibility.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0604,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/specs/compiler/abi.md,l1/docs/decisions/0020-per-module-backend-and-lifecycle-abi.md,Directly covered,Yes,Preserves only the new atomic clause from B06-D089 after repeated source-linkage clauses are removed.
DEA-CANON-0583,Every module defines an external one-shot `void I4init(void)` that initializes only its own deferred top-level lets and never its dependencies.,ABI and linking,,L1,Retained,Yes,DEA-DEC-0605,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/specs/compiler/abi.md,l1/docs/decisions/0020-per-module-backend-and-lifecycle-abi.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0584,Every module defines an external one-shot `void I4fini(void)` that cleans only its own ARC-managed top-level lets and never its dependencies.,ABI and linking,,L1,Retained,Yes,DEA-DEC-0606,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/specs/compiler/abi.md,l1/docs/decisions/0020-per-module-backend-and-lifecycle-abi.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0585,"A source-backed module emits external `I5entry` only when it defines a resolved zero-parameter non-extern `main`, even when that source main is non-exported.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0607,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0020-per-module-backend-and-lifecycle-abi.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0586,"`I5entry` always returns C `int`: L1 int passes through, bool maps true to 0 and false to 1, and other result types normalize to 0.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0608,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0020-per-module-backend-and-lifecycle-abi.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0587,"Per-module output contains no process-level C `main`, dependency lifecycle calls, or argument initialization; a later wrapper owns the complete process sequence.",Backend and C emission,,L1,Retained,Yes,DEA-DEC-0609,,,L1,l1/docs/reference/c-backend-design.md,l1/docs/decisions/0020-per-module-backend-and-lifecycle-abi.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0588,"A canonical dotted module name maps to a slash-separated relative stem with sibling `.c`, `.o`, and `.l1m` artifacts.",CLI and distribution,,L1,Retained,Yes,DEA-DEC-0610,,,L1,l1/docs/reference/architecture.md | l1/docs/specs/compiler/module-interface-format.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0589,"An explicit compile-only output must be a regular `.o` path, and replacing only its final suffix selects the `.c` and `.l1m` companions.",CLI and distribution,,L1,Retained,Yes,DEA-DEC-0611,,,L1,l1/docs/reference/architecture.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0590,"Separate-compilation artifact identity depends only on canonical module identity, never source-path spelling, search roots, or import aliases.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0612,,,L1,l1/docs/reference/architecture.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0591,The requested compilation target is always source-backed; an interface can satisfy imports but cannot replace the module being compiled.,Frontend architecture,,L1 Stage 1,Retained,Yes,DEA-DEC-0613,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0592,"Imported interfaces are searched in explicit `-I` root order, and the first existing dotted-path `.l1m` candidate wins over source and lower-priority interfaces.",Frontend architecture,,L1 Stage 1,Retained,Yes,DEA-DEC-0614,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md | l1/docs/specs/compiler/module-interface-format.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0593,"A selected interface is authoritative: unreadable, malformed, invalid-UTF-8, or identity-mismatched interfaces fail without source fallback.",Frontend architecture,,L1 Stage 1,Retained,Yes,DEA-DEC-0615,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md | l1/docs/specs/compiler/module-interface-format.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0594,Strict interface resolution reports a missing-interface error for every non-virtual imported module.,Frontend architecture,,L1 Stage 1,Retained,Yes,DEA-DEC-0616,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0595,"When interface resolution permits source fallback and finds no interface, the resolver selects source under the existing source-root precedence and schedules it as a module-graph node.",Frontend architecture,,L1 Stage 1,Retained,Yes,DEA-DEC-0617,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0596,Compiler-synthesized prelude modules remain virtual and require no `.l1m` or object artifact.,Frontend architecture,,L1,Retained,Yes,DEA-DEC-0618,DEA-REL-0018,,L1,l1/docs/reference/architecture.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0597,"One module-graph node represents one canonical module with exactly one selected source, interface, supplied-registry, or virtual origin.",Frontend architecture,,L1 Stage 1,Retained,Yes,DEA-DEC-0619,DEA-REL-0019,,L1 | L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0598,"Source nodes preserve direct imports in exact declaration order, including duplicates and imports used only for side effects.",Frontend architecture,,L1 Stage 1,Retained,Yes,DEA-DEC-0620,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md | l1/docs/specs/compiler/module-interface-format.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0599,"Interface `require` denotes a public-surface semantic dependency, while `link` denotes an implementation-only graph obligation that exposes no provider names.",Semantic analysis,,L1,Retained,Yes,DEA-DEC-0621,,,L1,l1/docs/specs/compiler/module-interface-format.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0600,"Emitted dependency manifests are sorted and deduplicated by provider symbol, and `require` dominates `link` for a symbol present in both.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0623,,,L1,l1/docs/specs/compiler/module-interface-format.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0601,Every dependency record naming one provider repeats that provider's whole-module fingerprint; no per-symbol compatibility hash is computed.,ABI and linking,,L1,Retained,Yes,DEA-DEC-0624,,,L1,l1/docs/specs/compiler/module-interface-format.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md | l1/docs/decisions/0019-whole-module-interface-fingerprints.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0602,Source and interface cycles share the complete canonical module-chain diagnostic policy; cache hits are not cycles and failed nodes never become resolved.,Frontend architecture,,L1 Stage 1,Retained,Yes,DEA-DEC-0625,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0603,"Semantic types are finalized after source signature resolution so nested wrappers, nominal kinds, and source/interface transparent aliases materialize against the complete provider set.",Semantic analysis,,L1 Stage 1,Retained,Yes,DEA-DEC-0626,,,L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0014-module-interface-artifact.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0604,"An interface public surface is valid only against its transitive semantic closure: interface nodes traverse `require`, source nodes traverse direct imports, and `link` never grants surface visibility.",Semantic analysis,,L1 Stage 1,Retained,Yes,DEA-DEC-0627,,,L1 Stage 1,l1/docs/specs/compiler/module-interface-format.md,l1/docs/decisions/0018-canonical-artifact-association-and-module-graph.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0605,"Each separately compiled Dea object embeds enough module identity, interface, import, lifecycle, and entry metadata for standalone validation without reopening `.l1m` files.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0628,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0606,Object metadata is emitted as two external C99 `const uint8_t` arrays named by reserved LBI terminals `I8metadata` and `I7imports`.,ABI and linking,,L1,Retained,Yes,DEA-DEC-0629,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0607,"Both metadata records use a fixed 16-byte little-endian envelope with `DEAL1OBJ` magic, version, record kind, and payload length.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0630,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0608,"The identity record contains module name, raw whole-module fingerprint, and the `HAS_ENTRY` flag.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0631,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0609,"The imports record contains each unique direct non-virtual provider once, in first source-import order, including side-effect-only imports.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0632,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0610,Metadata format version 1 stores raw SipHash-1-3 digests; supporting another fingerprint algorithm requires a new metadata version.,ABI and linking,,L1,Retained,Yes,DEA-DEC-0633,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0611,Both metadata arrays are retained by volatile byte reads from the always-present module `I4init` function.,ABI and linking,,L1,Retained,Yes,DEA-DEC-0634,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0612,"Object inspection returns exactly one metadata classification: valid Dea metadata, no Dea metadata, or malformed Dea metadata.",ABI and linking,,L1 Stage 1,Retained,Yes,DEA-DEC-0635,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0613,`NoDeaMetadata` requires a supported relocatable object with neither metadata symbols nor any external normalized `__dea` definition.,ABI and linking,,L1 Stage 1,Retained,Yes,DEA-DEC-0636,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0614,"File access, unsupported-container, and corrupt-container failures remain object-read errors outside the metadata tri-state.",Diagnostics and recovery,,L1 Stage 1,Retained,Yes,DEA-DEC-0637,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0615,"L1 inspects relocatable ELF, Mach-O, and PE/COFF files with bounded in-repository readers rather than invoking host tools.",Portability,,L1 Stage 1,Retained,Yes,DEA-DEC-0638,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0616,"Object symbol normalization is format- and architecture-specific and removes only enumerated ABI prefixes, never fuzzy suffixes or arbitrary leading characters.",Portability,,L1 Stage 1,Retained,Yes,DEA-DEC-0639,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0617,"Valid Dea metadata requires identity/import pairing, supported version and flags, canonical consistent identity, lifecycle symbols, and entry-flag agreement.",ABI and linking,,L1 Stage 1,Retained,Yes,DEA-DEC-0640,,,L1 | L1 Stage 1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0618,"A metadata-free foreign object has no module identity, fingerprint obligation, dependency edge, lifecycle participation, or entry eligibility; process-level C `main` is reported separately.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0641,,,L1,l1/docs/reference/architecture.md,l1/docs/decisions/0021-portable-object-metadata-and-inspection.md,Covered as part of a broader ADR,Yes,One atomic historical event.
